id,evidence_item_id,question_key,label,question_type,required,placeholder,options,sort_order,control_id,rows,accept,upload_label,cscf_version,created_at,guide,Evidence Required,Evidence Source,Collection Method,AWS Auto Level,AWS Services,Question-Level AWS Sources,Reason / Rationale
2e17bf4b-c587-4c99-963d-29b7daa1c21d,C6,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],9,,,3,,2026v,2026-03-11T07:57:01.270097Z,"Document any inventory discrepancies, pending additions, or components not yet fully captured, with expected completion dates.",Free-text narrative / explanation,Human,Manual (Human),NONE,,"N/A — JML process, human-driven","JML (Joiner/Mover/Leaver) process is an HR and operations workflow. AWS cannot generate process documentation, SLA commitments, or HR ticket evidence. Narrative, description, and justification text must be written by a qualified human reviewer."
e751baf1-9b11-4625-ad70-2c434d7c09b5,C7,evidence_document,Token and Certificate Inventory Upload,file,False,,[],0,,,".csv,.xlsx,.pdf,.zip","Upload your token and certificate inventory. Should list ALL tokens used for SWIFT operations: connected tokens (USB tokens, smart cards), disconnected tokens (TOTP generators, RSA SecurID, Digipass, 3-Skey Digital), software tokens (mobile auth apps), and PED devices and PED keys for HSM operations. Include assignment records and annual review evidence.",2026v,2026-03-11T07:57:01.270097Z,"Upload a dated network diagram (PDF/Visio/PNG) showing the SWIFT secure zone boundary, all in-scope components, firewalls, and data-flow arrows.",Document/File Upload,AWS + Human,Mixed,HIGH,"AWS ACM, AWS IAM, AWS Secrets Manager","ACM Certs, IAM Access Keys, Secrets Manager — acm:ListCertificates, DescribeCertificate, iam:ListAccessKeys, GetAccessKeyLastUsed, secretsmanager:ListSecrets","AWS (AWS ACM, AWS IAM, AWS Secrets Manager) can auto-generate the underlying configuration snapshot. However, a formatted, dated, human-reviewed document/file is still required for formal submission. AWS evidence supplements and validates the upload."
0965c521-adb3-429d-8720-699c473cd8ce,C7,all_tokens_inventoried,"All tokens inventoried with: token ID/serial, type, assigned person, status?",select,True,,"[""Yes — complete inventory"",""Partial"",""No""]",1,,,,,2026v,2026-03-11T07:57:01.270097Z,"Confirm that all hardware tokens, smart cards, and PED keys are inventoried with: serial number, type, assigned user, and status.",Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS ACM, AWS IAM, AWS Secrets Manager","ACM Certificates, IAM Access Keys, Secrets Manager secrets — acm:ListCertificates, iam:ListAccessKeys, secretsmanager:ListSecrets","AWS (AWS ACM, AWS IAM, AWS Secrets Manager) can automatically retrieve this configuration state. APIs: acm:ListCertificates, DescribeCertificate, iam:ListAccessKeys, GetAccessKeyLastUsed, secretsmanager:ListSecrets."
72b3dc99-0436-48c9-98aa-79042123d591,C7,token_types_used,Token types deployed in your environment,textarea,True,e.g. [Enter your response here — one or two sentences describing the relevant detail].,[],2,,,3,,2026v,2026-03-11T07:57:01.270097Z,"List all token types in use (e.g., SWIFT hardware token, YubiKey, smart card, Luna PED key).",Free-text narrative / explanation,Human,Manual (Human),HIGH,"AWS ACM, AWS IAM, AWS Secrets Manager","ACM, IAM, AWS Secrets Manager","While AWS (AWS ACM, AWS IAM, AWS Secrets Manager) can provide supporting configuration data, a human must write the explanatory narrative, justification, or contextual description required by this field."
b96c6a31-788c-401b-933b-54e378677e94,C7,annual_review_date,Last annual token assignment review date,date,True,,[],3,,,,,2026v,2026-03-11T07:57:01.270097Z,Enter the date the token assignment inventory was last reviewed — annual review is required.,Date confirmation,Human,Manual (Human),HIGH,"AWS ACM, AWS IAM, AWS Secrets Manager","ACM, IAM, AWS Secrets Manager","Review, approval, and policy dates are institutional records that must be confirmed by a responsible human owner."
2826486a-e11a-4545-b8d2-02747e3c9a8d,C7,annual_review_findings,Annual review findings and actions taken,textarea,True,e.g. [Enter your response here — one or two sentences describing the relevant detail].,[],4,,,3,,2026v,2026-03-11T07:57:01.270097Z,"Describe the findings from the last token review — tokens recalled, reassigned, or removed.",Free-text narrative / explanation,Human,Manual (Human),HIGH,"AWS ACM, AWS IAM, AWS Secrets Manager","ACM, IAM, AWS Secrets Manager","While AWS (AWS ACM, AWS IAM, AWS Secrets Manager) can provide supporting configuration data, a human must write the explanatory narrative, justification, or contextual description required by this field."
7df6db5e-26f4-4119-abcd-83a893bd6e0d,C7,revocation_process_documented,Token revocation process documented and executed when access is no longer required?,select,True,,"[""Yes — documented process with execution records"",""Process documented but no execution evidence"",""No""]",5,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that the token revocation procedure is documented and that revocation is executed when access is no longer needed.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),HIGH,"AWS ACM, AWS IAM, AWS Secrets Manager","ACM, IAM, AWS Secrets Manager","Although AWS (AWS ACM, AWS IAM, AWS Secrets Manager) covers this domain, this specific field requests human judgment, policy confirmation, documentation attestation, or a process decision that AWS APIs cannot supply."
b707e73e-6ed3-4bdb-b5df-186581719f4a,C7,token_supervision_policy,Token supervision policy — not left plugged in unattended?,select,True,,"[""Yes — policy documented and enforced"",""Policy documented only"",""No policy""]",6,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that policy requires tokens to be removed when not in use — not left plugged into systems unattended.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),HIGH,"AWS ACM, AWS IAM, AWS Secrets Manager","ACM, IAM, AWS Secrets Manager","Although AWS (AWS ACM, AWS IAM, AWS Secrets Manager) covers this domain, this specific field requests human judgment, policy confirmation, documentation attestation, or a process decision that AWS APIs cannot supply."
5ffabf29-33fc-4b20-9765-a6476a93f166,C7,ped_key_management,"PED key management: stored in safe, access tracked, PIN changed when staff leaves?",select,False,,"[""Yes — all three requirements met"",""Partial"",""Not applicable — no HSM/PED keys"",""No""]",7,,,,,2026v,2026-03-11T07:57:01.270097Z,"Confirm that PED keys are stored in a safe, access to the safe is tracked, and PINs are changed when responsible staff leave.",Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS ACM, AWS IAM, AWS Secrets Manager","EC2 (luna-hsm tag), Secrets Manager (PED key storage) — ec2:DescribeInstances (tag filter), secretsmanager:DescribeSecret","AWS (AWS ACM, AWS IAM, AWS Secrets Manager) can automatically retrieve this configuration state. APIs: acm:ListCertificates, DescribeCertificate, iam:ListAccessKeys, GetAccessKeyLastUsed, secretsmanager:ListSecrets."
45bd0653-6902-4daa-a6fa-d6b79286f023,C7,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],8,,,3,,2026v,2026-03-11T07:57:01.270097Z,"Document any inventory discrepancies, pending additions, or components not yet fully captured, with expected completion dates.",Free-text narrative / explanation,Human,Manual (Human),HIGH,"AWS ACM, AWS IAM, AWS Secrets Manager","ACM, IAM, AWS Secrets Manager","While AWS (AWS ACM, AWS IAM, AWS Secrets Manager) can provide supporting configuration data, a human must write the explanatory narrative, justification, or contextual description required by this field."
97e21c31-ada0-43a8-9da2-2e5e924aa35e,C8,evidence_document,Credential Storage Evidence Upload,file,False,,[],0,,,".pdf,.png,.jpg,.zip","Upload evidence of your credential storage protection method. For digital password vaults: upload configuration screenshots showing encryption at rest and access control settings. For physical safe storage: upload policy document describing the tamper-evident envelope process and safe access log structure. Cover: emergency/break-glass accounts, privileged accounts, application-to-application accounts, activation codes, Luna Backup HSM credentials, vTPM backup credentials (v2026).",2026v,2026-03-11T07:57:01.270097Z,"Upload a dated network diagram (PDF/Visio/PNG) showing the SWIFT secure zone boundary, all in-scope components, firewalls, and data-flow arrows.",Document/File Upload,AWS + Human,Mixed,HIGH,"AWS Secrets Manager, AWS SSM, AWS KMS","Secrets Manager, SSM Parameter Store, KMS — secretsmanager:DescribeSecret, GetResourcePolicy, ssm:DescribeParameters, kms:DescribeKey","AWS (AWS Secrets Manager, AWS SSM, AWS KMS) can auto-generate the underlying configuration snapshot. However, a formatted, dated, human-reviewed document/file is still required for formal submission. AWS evidence supplements and validates the upload."
9b0ed02e-ad92-46c6-a965-833779927b74,C8,storage_method,Primary credential storage method,select,True,,"[""Encrypted password vault (CyberArk, HashiCorp, BeyondTrust, etc.)"",""Physical: sealed tamper-evident envelopes in certified safe"",""Both: digital vault + physical safe for critical credentials"",""Shared encrypted file (non-compliant)"",""Other""]",1,,,,,2026v,2026-03-11T07:57:01.270097Z,Select the primary method used to store privileged credentials — encrypted vault or physical safe with tamper-evident envelopes.,Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS Secrets Manager, AWS SSM, AWS KMS","Secrets Manager, SSM Parameter Store (SecureString) — secretsmanager:ListSecrets, ssm:DescribeParameters","AWS (AWS Secrets Manager, AWS SSM, AWS KMS) can automatically retrieve this configuration state. APIs: secretsmanager:DescribeSecret, GetResourcePolicy, ssm:DescribeParameters (SecureString), kms:DescribeKey."
940b427f-64ad-4a36-8cf4-27da810539ee,C8,encryption_at_rest,Credentials encrypted at rest (no plain text)?,select,True,,"[""Yes — AES-256 or equivalent encryption confirmed"",""Partial"",""No — plain text storage exists""]",2,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that all stored credentials are encrypted at rest using AES-256 or equivalent — no plain-text storage.,Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS Secrets Manager, AWS SSM, AWS KMS","Secrets Manager (KMS encryption), SSM SecureString, KMS CMK — secretsmanager:DescribeSecret, kms:DescribeKey, config:kms-cmk-not-scheduled-for-deletion","AWS (AWS Secrets Manager, AWS SSM, AWS KMS) can automatically retrieve this configuration state. APIs: secretsmanager:DescribeSecret, GetResourcePolicy, ssm:DescribeParameters (SecureString), kms:DescribeKey."
88b53f6d-3c14-44b0-aa84-f4f4a20bf84a,C8,access_logged,All access to credential repository logged per Control 6.4?,select,True,,"[""Yes — access timestamp, user, and action logged"",""Partial"",""No""]",3,,,,,2026v,2026-03-11T07:57:01.270097Z,"Confirm that every access to the credential repository is logged with timestamp, user identity, and action performed.",Configuration state confirmation (Yes/No/Status),Human,Manual (Human),HIGH,"AWS Secrets Manager, AWS SSM, AWS KMS","Secrets Manager, SSM Parameter Store, KMS","Although AWS (AWS Secrets Manager, AWS SSM, AWS KMS) covers this domain, this specific field requests human judgment, policy confirmation, documentation attestation, or a process decision that AWS APIs cannot supply."
e0231c57-a838-4691-988b-1f3d2412e3c6,C8,authenticated_access,Authenticated access required to access credential repository?,select,True,,"[""Yes — MFA required"",""Yes — password only"",""No authentication required""]",4,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that accessing the credential store requires authentication — MFA preferred.,Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS Secrets Manager, AWS SSM, AWS KMS","Secrets Manager resource policy, SSM Parameter policy — secretsmanager:GetResourcePolicy, ssm:GetParametersByPath","AWS (AWS Secrets Manager, AWS SSM, AWS KMS) can automatically retrieve this configuration state. APIs: secretsmanager:DescribeSecret, GetResourcePolicy, ssm:DescribeParameters (SecureString), kms:DescribeKey."
91ee3a0e-dce1-4555-a120-b4ce56b79f2c,C8,luna_backup_hsm_covered,Luna Backup HSM credentials protected? (v2026),select,True,,"[""Yes"",""Not applicable — no Luna Backup HSM"",""No — pending""]",5,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that the Luna Backup HSM credentials are stored in the protected credential repository (v2026).,Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS Secrets Manager, AWS SSM, AWS KMS","EC2 (luna-backup-hsm tag), Secrets Manager — ec2:DescribeInstances (tag filter), secretsmanager:DescribeSecret","AWS (AWS Secrets Manager, AWS SSM, AWS KMS) can automatically retrieve this configuration state. APIs: secretsmanager:DescribeSecret, GetResourcePolicy, ssm:DescribeParameters (SecureString), kms:DescribeKey."
3d09cd08-696c-487c-b078-14da2a15f785,C8,vtpm_backup_covered,vTPM backup credentials protected? (v2026),select,True,,"[""Yes"",""Not applicable — no vTPM"",""No — pending""]",6,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that vTPM backup credentials are stored securely in the credential repository (v2026).,Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS Secrets Manager, AWS SSM, AWS KMS","EC2 (vtpm tag), Secrets Manager — ec2:DescribeInstances (tag filter), secretsmanager:DescribeSecret","AWS (AWS Secrets Manager, AWS SSM, AWS KMS) can automatically retrieve this configuration state. APIs: secretsmanager:DescribeSecret, GetResourcePolicy, ssm:DescribeParameters (SecureString), kms:DescribeKey."
bce474a4-8527-48e1-bce7-da9fb095e7db,C8,no_hardcoded_passwords,"No passwords hardcoded in scripts, code, or operational documents?",select,True,,"[""Yes — confirmed through code/script review"",""Not formally checked"",""No — hardcoded passwords exist""]",7,,,,,2026v,2026-03-11T07:57:01.270097Z,"Confirm that scripts, configuration files, and operational documents contain no hardcoded passwords.",Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS Secrets Manager, AWS SSM, AWS KMS","Secrets Manager (all secrets rotated), SSM (SecureString only) — secretsmanager:ListSecrets, ssm:DescribeParameters (filter: Type=SecureString)","AWS (AWS Secrets Manager, AWS SSM, AWS KMS) can automatically retrieve this configuration state. APIs: secretsmanager:DescribeSecret, GetResourcePolicy, ssm:DescribeParameters (SecureString), kms:DescribeKey."
3de574f6-9a16-40be-90f9-87cf772e3524,C8,emergency_password_change_process,Emergency/break-glass password changed immediately after use?,select,True,,"[""Yes — documented process with execution records"",""Process documented only"",""No""]",8,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that break-glass passwords are changed immediately after every use — provide a record of the last use and change.,Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS Secrets Manager, AWS SSM, AWS KMS","Secrets Manager (rotation config), CloudTrail (secret access events) — secretsmanager:DescribeSecret, cloudtrail:LookupEvents","AWS (AWS Secrets Manager, AWS SSM, AWS KMS) can automatically retrieve this configuration state. APIs: secretsmanager:DescribeSecret, GetResourcePolicy, ssm:DescribeParameters (SecureString), kms:DescribeKey."
2f9a2bc0-1278-4bc2-aff8-75654586f06d,C8,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],9,,,3,,2026v,2026-03-11T07:57:01.270097Z,"Document any inventory discrepancies, pending additions, or components not yet fully captured, with expected completion dates.",Free-text narrative / explanation,Human,Manual (Human),HIGH,"AWS Secrets Manager, AWS SSM, AWS KMS","Secrets Manager, SSM Parameter Store, KMS","While AWS (AWS Secrets Manager, AWS SSM, AWS KMS) can provide supporting configuration data, a human must write the explanatory narrative, justification, or contextual description required by this field."
590a4e11-13d8-4204-a4e5-6f14dec0f048,C9,evidence_document,Personnel Vetting Process Document Upload (Advisory),file,False,,[],0,,,".pdf,.docx,.doc","Upload your personnel vetting / background screening process document. As this is an Advisory control, upload what you have. Should cover: staff with SWIFT access (employees, contractors, consultants), initial screening at hiring, and periodic re-screening (at least every 5 years). Due to privacy requirements, upload the process document rather than individual screening records.",2026v,2026-03-11T07:57:01.270097Z,"Upload a dated network diagram (PDF/Visio/PNG) showing the SWIFT secure zone boundary, all in-scope components, firewalls, and data-flow arrows.",Document/File Upload,Human,Manual (Human),NONE,,N/A — HR / personnel vetting process,"Personnel vetting is an HR process. AWS cannot verify employment screening, background checks, or periodic re-screening records. The uploaded document must be provided manually."
d5aa9440-4cff-4dbe-bdfe-9c09fc90b503,C9,screening_process_documented,Personnel screening process documented?,select,False,,"[""Yes"",""Partial"",""No"",""Not applicable — advisory control""]",1,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that a personnel screening policy is documented covering all staff with access to SWIFT systems.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,N/A — HR / personnel vetting process,"Personnel vetting is an HR process. AWS cannot verify employment screening, background checks, or periodic re-screening records. No AWS API can answer this question; human input required."
1f47e5e7-1d19-474d-8bc5-c6fb13cc47c2,C9,initial_screening_checks,Initial screening verifications performed (select all that apply),textarea,False,e.g. [Enter your response here — one or two sentences describing the relevant detail].,[],2,,,3,,2026v,2026-03-11T07:57:01.270097Z,"List the types of pre-employment checks performed (identity verification, criminal record check, employment history, credit check where permitted).",Free-text narrative / explanation,Human,Manual (Human),NONE,,N/A — HR / personnel vetting process,"Personnel vetting is an HR process. AWS cannot verify employment screening, background checks, or periodic re-screening records. Narrative, description, and justification text must be written by a qualified human reviewer."
1740bed3-f5f4-4949-9479-4413579b925c,C9,periodic_rescreening_cycle,Periodic re-screening cycle,text,False,"e.g. Every 3 years for all SWIFT staff, every 5 years maximum per CSCF requirement",[],3,,,,,2026v,2026-03-11T07:57:01.270097Z,"State the re-screening frequency for existing staff with SWIFT access (e.g., every 3 years for privileged users).",Short text / identifier / value,Human,Manual (Human),NONE,,N/A — HR / personnel vetting process,"Personnel vetting is an HR process. AWS cannot verify employment screening, background checks, or periodic re-screening records. No AWS API can answer this question; human input required."
6b9ed935-9081-46ca-ac6e-4b0637fbbe21,C9,records_maintained,"Screening records maintained with: screening date, type, result, next due date?",select,False,,"[""Yes — records retained with: screening date, check types, outcome, and next due date"", ""Partial — records maintained but some fields missing (e.g., no next due date)"", ""No — screening records not systematically maintained""]",4,,,,,2026v,2026-03-11T07:57:01.270097Z,"Confirm that screening records are retained with: date, check type, outcome, and next due date.",Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,N/A — HR / personnel vetting process,"Personnel vetting is an HR process. AWS cannot verify employment screening, background checks, or periodic re-screening records. No AWS API can answer this question; human input required."
e3403bb4-2f44-4272-ae44-d4c6d72ade6f,C9,third_party_screening,Third-party contractual screening obligations documented?,select,False,,"[""Yes — contractual clause in vendor agreements"",""Partial"",""No"",""Not applicable""]",5,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that vendor contracts include a clause requiring equivalent personnel screening for staff with SWIFT access.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,N/A — HR / personnel vetting process,"Personnel vetting is an HR process. AWS cannot verify employment screening, background checks, or periodic re-screening records. No AWS API can answer this question; human input required."
ca1b1242-e8d0-4392-9c72-5f60b8f73865,C9,legal_compliance,Compliance with applicable local laws and regulations documented?,select,False,,"[""Yes — legal review completed"",""In progress"",""No""]",6,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that the screening process has been reviewed against local employment and data protection laws.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,N/A — HR / personnel vetting process,"Personnel vetting is an HR process. AWS cannot verify employment screening, background checks, or periodic re-screening records. No AWS API can answer this question; human input required."
f3ad0d0b-b889-47f4-92d0-c6910672982d,C9,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],7,,,3,,2026v,2026-03-11T07:57:01.270097Z,"Document any inventory discrepancies, pending additions, or components not yet fully captured, with expected completion dates.",Free-text narrative / explanation,Human,Manual (Human),NONE,,N/A — HR / personnel vetting process,"Personnel vetting is an HR process. AWS cannot verify employment screening, background checks, or periodic re-screening records. Narrative, description, and justification text must be written by a qualified human reviewer."
cf7b74fc-a53c-4853-9dd3-f8bd281f05e2,D1,evidence_document,Patch Management Policy Document Upload,file,False,,[],0,,,".pdf,.docx,.doc","Upload your patch management policy document. Must define: SWIFT mandatory update timelines, criticality-based patching SLAs (critical ≤1 month, high ≤3 months), source validation requirements, vendor support lifecycle monitoring, and testing process before deployment. Must explicitly include in scope: bridging servers (v2026), Luna SA7 HSM (v2026), and customer client connectors (v2026).",2026v,2026-03-11T07:57:01.270097Z,"Upload a dated network diagram (PDF/Visio/PNG) showing the SWIFT secure zone boundary, all in-scope components, firewalls, and data-flow arrows.",Document/File Upload,Human,Manual (Human),NONE,,"N/A — Policy document, human-authored","Patch management policy is a governance document. AWS cannot generate policy text, approval chains, or timelines. The uploaded document must be provided manually."
9da84515-7d28-4d90-b95c-da5c1d589b00,D1,policy_version_date,Policy version / date,date,True,,[],1,,,,,2026v,2026-03-11T07:57:01.270097Z,Enter the version date of the patch management policy — must be reviewed at least annually.,Date confirmation,Human,Manual (Human),NONE,,"N/A — Policy document, human-authored","Review, approval, and policy dates are institutional records that must be confirmed by a responsible human owner."
4fc4b132-8e57-43dd-970f-27ed0e89a4cb,D1,criticality_based_timelines,Criticality-based patching timelines defined?,select,True,,"[""Yes — Critical ≤1 month, High ≤3 months, Low/Medium user-defined"",""Partial — some timelines defined"",""No defined timelines""]",2,,,,,2026v,2026-03-11T07:57:01.270097Z,"Confirm that the policy defines: Critical (CVSS 9.0+) ≤1 month, High (7.0–8.9) ≤3 months, Low/Medium user-defined.",Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Policy document, human-authored","Patch management policy is a governance document. AWS cannot generate policy text, approval chains, or timelines. No AWS API can answer this question; human input required."
708df63e-4ca5-40c2-a8d8-bffe1048b735,D1,swift_mandatory_updates,SWIFT mandatory updates installation within vendor-specified deadline?,select,True,,"[""Yes — mandatory update SLA defined in policy"",""Addressed informally"",""No""]",3,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that the policy defines a process to install SWIFT mandatory updates within the vendor-specified deadline.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Policy document, human-authored","Review, approval, and policy dates are institutional records that must be confirmed by a responsible human owner."
a7d1806a-7d9c-4fa5-a28b-32254fe3b0d7,D1,source_validation_required,Source validation and integrity checking before applying patches?,select,True,,"[""Yes — legitimate source verification and checksum validation required"",""Partial"",""No""]",4,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that the policy requires verifying the legitimacy of the patch source and checksum validation before applying.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Policy document, human-authored","Patch management policy is a governance document. AWS cannot generate policy text, approval chains, or timelines. No AWS API can answer this question; human input required."
256ff130-3341-4fe4-9ffe-75b16dae6889,D1,vendor_lifecycle_monitoring,Vendor support lifecycle monitoring — all software within active support window?,select,True,,"[""Yes — lifecycle monitoring process defined"",""Partial"",""No""]",5,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that the policy includes a process to track vendor support lifecycles and flag end-of-support software.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Policy document, human-authored","Patch management policy is a governance document. AWS cannot generate policy text, approval chains, or timelines. No AWS API can answer this question; human input required."
ed8053d1-0f4b-4b39-bcba-8ba5491d3107,D1,bridging_server_in_scope,Bridging servers explicitly in patch management scope? (v2026),select,True,,"[""Yes"",""Not applicable — no bridging servers"",""No — pending""]",6,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that bridging/middleware servers are explicitly listed as in-scope for patch management (v2026).,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Policy document, human-authored","Patch management policy is a governance document. AWS cannot generate policy text, approval chains, or timelines. No AWS API can answer this question; human input required."
7e8f31d0-b677-46bd-a234-c3239ee0ec20,D1,luna_sa7_in_scope,Luna SA7 HSM explicitly in patch management scope? (v2026),select,True,,"[""Yes"",""Not applicable — no Luna SA7"",""No — pending""]",7,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that the Luna SA7 HSM is explicitly included in the patch management scope (v2026).,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Policy document, human-authored","Patch management policy is a governance document. AWS cannot generate policy text, approval chains, or timelines. No AWS API can answer this question; human input required."
f46346c9-775d-4ac5-a8e8-b0f5ba0de3eb,D1,customer_connector_in_scope,Customer client connectors explicitly in patch management scope? (v2026),select,True,,"[""Yes"",""Not applicable"",""No — pending""]",8,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that customer client connectors are explicitly included in the patch management scope (v2026).,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Policy document, human-authored","Patch management policy is a governance document. AWS cannot generate policy text, approval chains, or timelines. No AWS API can answer this question; human input required."
69439781-6864-40f8-b613-1e24e2229ce3,D1,emergency_patching_procedure,Emergency patching procedure for zero-day vulnerabilities defined?,select,True,,"[""Yes — documented emergency patching procedure with expedited approval workflow"", ""Partial — informal emergency patching process exists but not fully documented"", ""No — no emergency patching procedure defined""]",9,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that a procedure exists for zero-day emergency patching with an expedited approval and deployment process.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Policy document, human-authored","Patch management policy is a governance document. AWS cannot generate policy text, approval chains, or timelines. No AWS API can answer this question; human input required."
f9f6bb1d-8e4d-43a0-89ba-49b7119f704e,D1,testing_process,Testing process before production deployment defined?,select,True,,"[""Yes — formal test/staging environment used; testing steps documented"", ""Partial — informal testing performed but not consistently documented"", ""No — patches deployed directly to production without prior testing""]",10,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that a test/staging environment is used to validate patches before production deployment.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Policy document, human-authored","Patch management policy is a governance document. AWS cannot generate policy text, approval chains, or timelines. No AWS API can answer this question; human input required."
159eb18f-88e4-4ba7-adf7-7e79b4e0d8a3,D1,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],11,,,3,,2026v,2026-03-11T07:57:01.270097Z,"Document any inventory discrepancies, pending additions, or components not yet fully captured, with expected completion dates.",Free-text narrative / explanation,Human,Manual (Human),NONE,,"N/A — Policy document, human-authored","Patch management policy is a governance document. AWS cannot generate policy text, approval chains, or timelines. Narrative, description, and justification text must be written by a qualified human reviewer."
cb66529f-a52d-4222-a78c-666720f2348b,D2,evidence_document,Current Patch Level Report Upload,file,False,,[],0,,,".pdf,.csv,.xlsx,.html,.zip","Upload a current patch status report covering ALL in-scope systems. Acceptable sources: SCCM/WSUS compliance report, Qualys/Nessus patch audit, Ansible/Puppet compliance dashboard, or manually compiled spreadsheet. Must match the A2 component inventory exactly. Must include: OS version and patch level, SWIFT application version and mandatory update status, and maintenance contract status. Must include bridging servers, Luna SA7 HSM, and customer client connectors (v2026).",2026v,2026-03-11T07:57:01.270097Z,"Upload a dated network diagram (PDF/Visio/PNG) showing the SWIFT secure zone boundary, all in-scope components, firewalls, and data-flow arrows.",Document/File Upload,AWS + Human,Mixed,HIGH,"AWS SSM Patch Manager, Amazon Inspector, AWS Config","SSM Patch Manager, Amazon Inspector, AWS Config — ssm:DescribeInstancePatchStates, inspector2:ListFindings, config:GetComplianceDetailsByConfigRule","AWS (AWS SSM Patch Manager, Amazon Inspector, AWS Config) can auto-generate the underlying configuration snapshot. However, a formatted, dated, human-reviewed document/file is still required for formal submission. AWS evidence supplements and validates the upload."
1e1cd528-a5e7-4b2a-9a80-99366a82a2f6,D2,report_date,Patch status report date,date,True,,[],1,,,,,2026v,2026-03-11T07:57:01.270097Z,Enter the date of the patch status report — must be a recent snapshot reflecting current system state.,Date confirmation,Human,Manual (Human),HIGH,"AWS SSM Patch Manager, Amazon Inspector, AWS Config","SSM Patch Manager, Amazon Inspector, AWS Config","Review, approval, and policy dates are institutional records that must be confirmed by a responsible human owner."
5bfbb50d-7a06-4f8c-add2-30b4a8d659da,D2,systems_covered,Systems covered in the patch report (confirm match with A2 inventory),textarea,True,"e.g. Item 1: [name, version, role]; Item 2: [name, version, role].",[],2,,,3,,2026v,2026-03-11T07:57:01.270097Z,Confirm that all systems in the A2 inventory are reflected in the patch report — no gaps.,Free-text narrative / explanation,Human,Manual (Human),HIGH,"AWS SSM Patch Manager, Amazon Inspector, AWS Config","SSM Patch Manager, Amazon Inspector, AWS Config","While AWS (AWS SSM Patch Manager, Amazon Inspector, AWS Config) can provide supporting configuration data, a human must write the explanatory narrative, justification, or contextual description required by this field."
