id,evidence_item_id,question_key,label,question_type,required,placeholder,options,sort_order,control_id,rows,accept,upload_label,cscf_version,created_at,guide,show_when_question,show_when_values,evidence_required_raw,evidence_source,collection_method,aws_auto_level,aws_services,question_level_aws_sources,reason_rationale,answers
015b63e2-1330-4c4d-9dcf-351562c810c7,D2,outstanding_patch_details,Outstanding patches — list with reason,textarea,False,"e.g. Item 1: [name, version, role]; Item 2: [name, version, role].",[],6,,4.0,,,2025v,2025-03-01T00:00:00Z,"For any outstanding patches, provide the patch ID, severity, reason for delay, and planned remediation date.",,[],Free-text narrative / explanation,Human,Manual (Human),HIGH,,,Outstanding patch justifications require human authorship.,2 Medium-severity patches in planned December 2024 maintenance window (within 30-day target). No Critical or High patches outstanding. Patch details: (1) Windows Server 2022 KB5032283 — scheduled 2024-12-10; (2) PAN-OS advisory update 11.1.3 — scheduled 2024-12-10.
b031fe5c-6a24-48b8-a6c2-279eb62030df,D2,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],7,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any patch report coverage gaps or systems not yet assessed.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,All Critical and High patches current. Two Medium patches scheduled within SLA. No gaps beyond planned maintenance.
57430d4b-6196-4eaf-a0e7-3402afa42f9a,D3,evidence_document,12-Month Patch Deployment Records Upload,file,False,,[],0,,,".pdf,.png,.jpg,.jpeg,.txt,.csv,.xlsx",Upload patch deployment records (PDF or spreadsheet). Must cover at least 12 months.,2025v,2025-03-01T00:00:00Z,Upload patch deployment records for the last 12 months.,,[],Document/File Upload,AWS + Human,Mixed,HIGH,"Amazon EC2, Systems Manager, CloudTrail","ssm:ListCommandInvocations, cloudtrail:LookupEvents — patching events",AWS Systems Manager Patch Manager logs all patch deployment events with timestamps.,12Month_Patch_Deployment_Records_v2025.pdf
2c1cf63b-cf54-4a80-b164-b9829e4ecc5c,D3,records_period_covered,Period covered by the patch deployment records,text,True,e.g. March 2025 — March 2026 (12 months),[],1,,,,,2025v,2025-03-01T00:00:00Z,State the period covered by the patch deployment records (minimum: last 12 months).,,[],Short text / identifier / value,Human,Manual (Human),HIGH,,,Period coverage is an institutional compliance record.,"January 1 – December 31, 2024 (full year)"
8fce43a9-6117-4c12-8eca-58e9cbc23e3b,D3,critical_patch_compliance,Critical patches (CVSS 9.0+) deployed within 1-month SLA?,select,True,,"[""Yes — all within SLA"", ""No — exceptions documented""]",2,,,,,2025v,2025-03-01T00:00:00Z,Confirm that critical-severity patches were deployed within the 1-month SLA — provide deployment dates.,,[],Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"Amazon Inspector2, Systems Manager","ssm:ListCommandInvocations, inspector2:ListFindings — patch deployment timestamps vs. CVE publish date",AWS Systems Manager logs patch deployment dates; Inspector2 provides CVE discovery dates for SLA calculation.,Yes — all within SLA
8bc4ece1-8b05-4018-b007-bcab2af15209,D3,source_validation_recorded,Source validation recorded per deployment?,select,True,,"[""Yes"", ""No"", ""Partial""]",3,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the source legitimacy and checksum were verified and recorded for each patch deployment.,,[],Configuration state confirmation (Yes/No/Status),AWS + Human,Mixed,HIGH,"Amazon Systems Manager, S3",ssm:GetDocument — patch baseline source configuration,AWS Systems Manager patch baselines can enforce approved patch sources; individual validation records require human logging.,Yes
9b8f9b50-d297-4ffc-90e6-25020117e821,E2,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],9,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any logging coverage gaps or pending SIEM onboarding.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,All log sources active. No gaps. Retention meets CSCF minimum requirements. Cloud and remote log collection not applicable.
e1d9db43-eb18-4474-badd-5beb9026908b,D3,post_deployment_verification,Post-deployment verification documented?,select,True,,"[""Yes"", ""No""]",4,,,,,2025v,2025-03-01T00:00:00Z,Confirm that successful installation was verified after each patch deployment and recorded.,,[],Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"Amazon Systems Manager, Inspector2","ssm:DescribeInstancePatchStates, inspector2:ListFindings",AWS Systems Manager provides post-patch compliance status per instance.,Yes
9918437c-9dd5-4b5d-9929-812197480d03,D3,deployment_coverage,All in-scope system types covered in deployment records?,select,True,,"[""Yes"", ""No"", ""Partial""]",5,,,,,2025v,2025-03-01T00:00:00Z,Confirm that patch records exist for every in-scope system type from the A2 inventory.,,[],Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,Amazon Systems Manager,ssm:DescribeInstancePatchStates — instance count vs. A2 inventory,AWS Systems Manager can report patch state for all registered managed instances.,Yes
50744efd-d5a8-42f7-bedb-c63b66354171,D3,sla_breach_details,SLA breach details (if any),textarea,False,e.g. Component: Server-01; role: messaging interface; location: secure zone rack A3.,[],6,,4.0,,,2025v,2025-03-01T00:00:00Z,"For any SLA breach, document the patch name, breach duration, reason, and remediation timeline.",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,SLA breach justifications require human authorship.,No SLA breaches for critical or high patch deployment in the 12-month review period (January–December 2024). All critical patches deployed within the 1-month SLA.
6ac04073-3fbb-4652-b4e8-dec067ac1f54,D3,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],7,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any deployment record gaps or systems not covered.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,No patch deployment gaps. All records are complete for the 12-month period. Next review: January 2026.
bb303924-56d4-4469-b271-41b0b8688e5f,D4,evidence_document,Vulnerability Scan Report Upload,file,False,,[],0,,,".pdf,.png,.jpg,.jpeg,.txt,.csv,.xlsx",Upload the vulnerability scan report (PDF or export). Must reflect the most recent scan within the defined frequency.,2025v,2025-03-01T00:00:00Z,Upload the most recent vulnerability scan report.,,[],Document/File Upload,AWS + Human,Mixed,HIGH,"Amazon Inspector2, EC2, Systems Manager","inspector2:ListFindings, ssm:DescribeInstancePatchStates",AWS Inspector2 provides automated vulnerability scanning reports for EC2 instances and container images.,Vulnerability_Scan_Report_v2025.pdf
3a739e4a-f75d-4ba5-9249-4230e7fb381f,D4,scan_tool_name,Vulnerability scan tool name and version,text,True,"e.g. Tenable Nessus Professional v10.6, Qualys Cloud Platform, Rapid7 InsightVM",[],1,,,,,2025v,2025-03-01T00:00:00Z,"State the vulnerability scanner product name and version (e.g., Tenable Nessus 10.x, Qualys, Rapid7 InsightVM, AWS Inspector2).",,[],Short text / identifier / value,Human,Manual (Human),HIGH,,,Scanner tool is an institutional operational record.,Tenable Nessus Professional v10.7 (authenticated scanning)
300cdcb1-653a-4c5d-a675-1a216edf3596,D4,scan_date,Most recent scan date,date,True,YYYY-MM-DD,[],2,,,,,2025v,2025-03-01T00:00:00Z,Enter the date the most recent vulnerability scan was run — must be within the defined scan frequency.,,[],Date confirmation,AWS + Human,Mixed,HIGH,"Amazon Inspector2, Systems Manager",inspector2:ListFindings — scan timestamp,AWS Inspector2 provides timestamped scan results.,2024-11-01
5355bb7f-b700-482c-afc6-034ef8b099aa,D4,scan_frequency,Scan frequency,select,True,,"[""Continuous (AWS Inspector2)"", ""Weekly"", ""Monthly"", ""Quarterly"", ""Less than quarterly""]",3,,,,,2025v,2025-03-01T00:00:00Z,Confirm how often vulnerability scans are run — quarterly is recommended.,,[],Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,Amazon Inspector2,inspector2:GetConfiguration — continuous scanning status,AWS Inspector2 operates in continuous scanning mode; frequency confirmation requires human review for external scanners.,Monthly
db4958e0-eb59-4e04-a32a-ad9e698f4969,D4,authenticated_scanning_used,Credential-based (authenticated) scanning used?,select,True,,"[""Yes — authenticated scans"", ""No — unauthenticated only"", ""Mixed""]",4,,,,,2025v,2025-03-01T00:00:00Z,Confirm that authenticated (credential-based) scanning is used — unauthenticated scans miss many vulnerabilities.,,[],Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"Amazon Inspector2, Systems Manager","inspector2:GetConfiguration, ssm:GetInventory",AWS Inspector2 with SSM agent performs authenticated scanning automatically.,Yes — authenticated scans
740d7f19-e19f-4fc9-936e-3eacda24691e,D4,systems_scanned_count,Number of systems scanned vs A2 inventory count,text,True,e.g. 47 systems scanned / 47 systems in A2 inventory,[],5,,,,,2025v,2025-03-01T00:00:00Z,Compare the number of systems scanned against the A2 inventory count — confirm 100% coverage.,,[],Short text / identifier / value,Human,Manual (Human),HIGH,,,Coverage ratio requires human cross-check against A2 inventory.,14 systems scanned — matches A2 inventory count of 14
01b3453b-512b-4a3d-bd51-5084ed8b74a9,D4,critical_high_findings_count,Number of critical/high findings identified,text,True,"e.g. 0 critical, 3 high, 12 medium, 45 low",[],6,,,,,2025v,2025-03-01T00:00:00Z,State the number of critical and high-severity findings identified in the most recent scan.,,[],Short text / identifier / value,Human,Manual (Human),HIGH,,,Finding counts are institutional compliance metrics.,0 Critical (CVSS 9.0+) | 2 High (CVSS 7.0-8.9) | 9 Medium — all tracked in D5 remediation log
c7b4f281-c2f4-4690-9d05-32f1e49c480c,D4,scan_profile_currency,Scan tool vulnerability profiles updated within 1 month before scan?,select,True,,"[""Yes"", ""No""]",7,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the scanner vulnerability definition files were updated within 1 month before the scan was run.,,[],Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,Amazon Inspector2,inspector2:GetConfiguration — NVD feed update timestamp,AWS Inspector2 continuously updates its CVE database from NVD.,Yes
d974bc90-c741-4fd1-aa79-50aaef04fa52,D4,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],8,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any scan coverage gaps or systems not yet included.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,Vulnerability scan programme is complete and within the required schedule. Next scan: February 2025.
b1ad860f-bf23-41ea-a705-083124fe19b9,D5,evidence_document,Vulnerability Remediation Tracking Log Upload,file,False,,[],0,,,".pdf,.xlsx,.csv,.ods","Upload the remediation tracking log (XLSX or PDF). Must include all D4 findings with status, owner, and target remediation date.",2025v,2025-03-01T00:00:00Z,Upload the vulnerability remediation tracking log or ticketing system export.,,[],Document/File Upload,AWS + Human,Mixed,HIGH,"Amazon Inspector2, EC2, Systems Manager, Security Hub","securityhub:GetFindings, inspector2:ListFindings",AWS Security Hub can track finding status and remediation progress.,Vulnerability_Remediation_Tracking_Log_v2025.xlsx
8f1fc418-e943-435a-b042-401b048a97b4,D5,all_d4_findings_tracked,All D4 scan findings tracked in the log with status?,select,True,,"[""Yes"", ""No"", ""Partial""]",1,,,,,2025v,2025-03-01T00:00:00Z,Confirm that every finding from the D4 scan report is entered in the tracking log with a status and owner.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),HIGH,,,Tracking completeness requires human cross-check.,Yes
8228df08-d865-45ff-948d-649a7fc4c0b8,D5,critical_resolved_within_sla,Critical findings (CVSS 9.0+) resolved within 1-month SLA?,select,True,,"[""Yes — all within SLA"", ""No — exceptions below""]",2,,,,,2025v,2025-03-01T00:00:00Z,Confirm that all critical-severity findings were resolved within the 1-month SLA — list any exceptions.,,[],Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"Amazon Inspector2, Security Hub, Systems Manager",inspector2:ListFindings (severity=CRITICAL) — first observed vs. resolved timestamps,AWS Inspector2 and Security Hub track finding timestamps enabling SLA calculation.,Yes — all within SLA
1a646d3e-ee42-4fe7-bc5d-ad9213aad4b7,D5,high_resolved_within_sla,High findings (CVSS 7.0–8.9) resolved within 3-month SLA?,select,True,,"[""Yes — all within SLA"", ""No — exceptions below""]",3,,,,,2025v,2025-03-01T00:00:00Z,Confirm that all high-severity findings were resolved within the 3-month SLA — list any exceptions.,,[],Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"Amazon Inspector2, Security Hub",inspector2:ListFindings (severity=HIGH) — SLA tracking,AWS Inspector2 finding timestamps enable SLA compliance calculation.,Yes — all within SLA
5f9c825f-f411-4241-9499-12ed7cfac172,D5,risk_acceptances_approved,Risk-accepted vulnerabilities have formal approval with justification and review date?,select,True,,"[""Yes"", ""No"", ""Not applicable — no risk acceptances""]",4,,,,,2025v,2025-03-01T00:00:00Z,Confirm that any risk-accepted vulnerabilities have formal written approval with justification and a review date.,,[],Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"Amazon Security Hub, Inspector2",securityhub:UpdateFindings — suppressed/risk-accepted finding workflow,AWS Security Hub workflow status can track suppressed findings with justification notes.,Not applicable — no risk acceptances
5c4bcf1b-cf36-48db-a1c6-aec701b3f7e3,D5,owner_assigned_per_vuln,Owner/responsible team assigned per vulnerability?,select,True,,"[""Yes"", ""No"", ""Partial""]",5,,,,,2025v,2025-03-01T00:00:00Z,Confirm that every tracked vulnerability has a named owner responsible for remediation.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),HIGH,,,Ownership assignment is an institutional operational record.,Yes
5d2d5a99-ad02-43b8-9ff1-f6c7ad7d8965,D5,pentest_findings_tracked,D6 penetration test findings also tracked in this log? (advisory — if pen test performed),select,False,,"[""Yes — tracked in same log"", ""No — separate tracker"", ""Not applicable — no pen test""]",6,,,,,2025v,2025-03-01T00:00:00Z,Advisory. Confirm whether D6 penetration test findings are tracked in this same log or in a separate tracker.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Pen test finding tracking is advisory in v2025 (Control 7.3A is advisory).,Yes — tracked in same log
69757091-3474-4ef9-a73f-702327389d64,D5,summary_metrics,Summary metrics,textarea,True,e.g. All items reviewed and compliant; 0 exceptions identified in latest assessment.,[],7,,3.0,,,2025v,2025-03-01T00:00:00Z,"Provide summary metrics: total open findings, average days to remediate critical/high, number of risk acceptances.",,[],Free-text narrative / explanation,Human,Manual (Human),HIGH,,,Summary metrics are institutional compliance records.,"Vulnerability remediation metrics (as of November 2024):
- Total findings tracked: 23
- Critical (CVSS 9.0+): 0 open | 0 total for period
- High (CVSS 7.0-8.9): 0 open | 2 remediated within SLA
- Medium: 9 open (all within 30-day target) | 18 remediated YTD
- Low: 14 open (tracked, no SLA breach) | 22 remediated YTD
- Risk-accepted vulnerabilities: 0
- Average time to remediate High findings: 18 days (SLA: 90 days)"
62ed66b0-a3cb-4664-b374-ff6ac5c5f9b3,D5,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],8,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any tracking log gaps or outstanding remediation actions.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,Remediation log is complete and up to date. No Critical or High findings outstanding. All D6 pen test findings tracked in the same log.
4490b879-36e3-47e9-9f55-2126e94ef3bf,D6,evidence_document,Penetration Test Report Upload (Advisory — Control 7.3A),file,False,,[],0,,,".pdf,.docx,.txt",Upload the penetration test report (PDF). Advisory — optional but strongly recommended.,2025v,2025-03-01T00:00:00Z,Upload the most recent penetration test report. Control 7.3A is advisory in v2025.,,[],Document/File Upload,Human,Manual (Human),NONE,,,Penetration test reports are institutional compliance documents. Control 7.3A is advisory in v2025.,Penetration_Test_Report_v2025.pdf
c3005bf6-37f4-4f71-833c-6741624ef825,D6,test_date,Penetration test date,date,False,YYYY-MM-DD,[],1,,,,,2025v,2025-03-01T00:00:00Z,Advisory. Enter the date the most recent penetration test was completed.,,[],Date confirmation,Human,Manual (Human),NONE,,,Test date is an institutional compliance record.,2024-06-10
dd06f1e8-03df-4782-9c89-62e83195a96d,D6,independent_tester,Test performed by team independent from the SWIFT infrastructure team?,select,False,,"[""Yes — external firm"", ""Yes — independent internal team"", ""No — same team""]",2,,,,,2025v,2025-03-01T00:00:00Z,Advisory. Confirm that the test was performed by a team independent from the SWIFT infrastructure team — external preferred.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Tester independence is an advisory compliance record.,Yes — external firm
4395af75-6da8-49af-9ece-2d0659bdf20b,D6,test_scope,Test scope covered,textarea,False,e.g. All in-scope systems per A2 inventory included; no exclusions.,[],3,,3.0,,,2025v,2025-03-01T00:00:00Z,Advisory. Describe the scenario tested — what type of threat was simulated and which systems/teams were involved.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Test scope description is an advisory compliance record.,"Penetration test scope (TigerSec Ltd, 2024-06-10 to 2024-06-21):
1. SWIFT secure zone external perimeter (internet-facing firewall)
2. Internal SWIFT secure zone (all VLANs: 100, 120)
3. SWIFT applications: Alliance Access v7.5.28, Alliance Workstation GUI, SNL
4. Jump server (privilege escalation and lateral movement testing)
5. MFA bypass attempts on all access points
6. Social engineering simulation (phishing — SWIFT operations staff)
Out of scope: SAP ERP (separate engagement), HSM hardware (vendor-managed)"
34657cf6-a554-44d7-9fde-fd10f8a6c289,D6,methodology_type,Test methodology,select,False,,"[""Whitebox"", ""Greybox"", ""Blackbox""]",4,,,,,2025v,2025-03-01T00:00:00Z,Advisory. Confirm the test methodology — whitebox (full knowledge) or greybox preferred for deeper coverage.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Test methodology is an advisory compliance record.,Greybox
e93638f7-d0a3-4016-951b-be3d0264154d,D6,findings_severity_count,Findings severity count,text,False,"e.g. 0 critical, 2 high, 5 medium, 8 low",[],5,,,,,2025v,2025-03-01T00:00:00Z,"Advisory. State the number of findings by severity: Critical, High, Medium, Low, Informational.",,[],Short text / identifier / value,Human,Manual (Human),NONE,,,Finding counts are advisory compliance metrics.,0 Critical | 1 High (remediated 2024-07-30) | 3 Medium | 4 Low
b19247c1-c2f9-47cb-870b-19902f7f11dd,D6,findings_tracked_in_d5,Pen test findings tracked in D5 remediation log?,select,False,,"[""Yes"", ""No — separate tracker"", ""Not applicable""]",6,,,,,2025v,2025-03-01T00:00:00Z,Advisory. Confirm that penetration test findings are tracked in the D5 vulnerability remediation log.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Pen test finding tracking is an advisory compliance record.,Yes
732cce99-cedb-412e-93f5-9adbf202f460,D6,swift_customer_testing_policy,SWIFT Customer Testing Policy confirmed (no testing of central services)?,select,False,,"[""Yes — central services excluded"", ""Not applicable""]",7,,,,,2025v,2025-03-01T00:00:00Z,Advisory. Confirm that the test scope excluded SWIFT central services (no testing of SwiftNet or shared SWIFT infrastructure).,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,SWIFT Customer Testing Policy compliance is an advisory record.,Yes — central services excluded
46769c8c-e495-4860-9745-d21b0f0352f2,D6,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],8,,4.0,,,2025v,2025-03-01T00:00:00Z,Advisory. Document any pen test coverage gaps or pending test cycles.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,Advisory control. Pen test completed 2024-06-10. All Critical and High findings remediated. Retest confirmed closure 2024-09-01.
cd2b7f08-1c47-4dde-9e60-447df13b1818,E1,evidence_document,Anti-malware Configuration and Update Evidence Upload,file,False,,[],0,,,".pdf,.png,.jpg,.jpeg,.txt,.csv,.xlsx","Upload the relevant configuration export, screenshot, or policy document in PDF, Word, or image format.",2025v,2025-03-01T00:00:00Z,Upload anti-malware configuration evidence and most recent update/signature date.,,[],Document/File Upload,AWS + Human,Mixed,MEDIUM,"Amazon Inspector2, GuardDuty, Macie","guardduty:GetDetector, inspector2:GetConfiguration, macie2:GetMacieSession",AWS GuardDuty and Inspector2 provide native malware detection for cloud environments.,AntiMalware_Config_Update_Evidence_v2025.pdf
80725ce0-621d-4eeb-aaa2-962e4d56991a,E1,software_vendor_name,Anti-malware / EPP / EDR product name and version,text,True,"e.g. Microsoft Defender for Endpoint, CrowdStrike Falcon, Symantec Endpoint Security, Trend Micro Apex One",[],1,,,,,2025v,2025-03-01T00:00:00Z,"State the anti-malware/EPP/EDR product name and version (e.g., CrowdStrike Falcon 7.x, Trend Micro, Sophos Intercept X, AWS GuardDuty).",,[],Short text / identifier / value,Human,Manual (Human),MEDIUM,,,Product selection is an institutional operational record.,CrowdStrike Falcon Insight XDR v7.5 (EDR + AV combined)
1d12c101-c24e-4f0e-8bd0-7dd0ad3508e2,E1,realtime_scanning_enabled,Real-time (on-access) scanning enabled on all in-scope Windows systems?,select,True,,"[""Yes"", ""No"", ""Partial""]",2,,,,,2025v,2025-03-01T00:00:00Z,Confirm that on-access (real-time) scanning is enabled and active on all in-scope Windows systems.,,[],Configuration state confirmation (Yes/No/Status),AWS + Human,Mixed,MEDIUM,"Amazon EC2, Systems Manager, Inspector2",ssm:GetInventory — anti-malware product status per instance,AWS Systems Manager can check anti-malware product running state on managed Windows instances.,Yes
40548ceb-17c9-47c9-a82e-6913dfb913b2,E4,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],7,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any integrity check coverage gaps or pending improvements.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,Software integrity verification fully operational via CrowdStrike FIM module. Daily checks on all SWIFT zone components. No violations detected in Q4 2024.
2c0c0329-df3d-4370-befb-02fb2119bd37,E1,scheduled_scan_frequency,Scheduled full scan frequency,select,True,,"[""Continuous / always-on"", ""Weekly"", ""Bi-weekly"", ""Monthly""]",3,,,,,2025v,2025-03-01T00:00:00Z,Confirm the scheduled full-scan frequency — weekly for operator PCs; confirm schedule for servers.,,[],Configuration state confirmation (Yes/No/Status),AWS + Human,Mixed,MEDIUM,"Amazon EC2, Systems Manager",ssm:GetInventory,AWS Systems Manager can query scheduled task configuration on managed instances.,Weekly
f71aa0a1-fba1-4f2d-828c-f4bdb85933ec,E1,last_signature_update_date,Date of last signature / definition update,date,True,YYYY-MM-DD,[],4,,,,,2025v,2025-03-01T00:00:00Z,Enter the date of the most recent definition/signature update — must be current (typically within 24–48 hours for active deployments).,,[],Date confirmation,Human,Manual (Human),MEDIUM,,,Signature currency is an institutional operational record.,2024-12-01
e18a4281-397b-4fb0-b0aa-23604ff74e4b,E1,all_windows_systems_covered,All in-scope Windows systems covered?,select,True,,"[""Yes"", ""No"", ""Partial""]",5,,,,,2025v,2025-03-01T00:00:00Z,Confirm that all in-scope Windows systems are covered — including jump servers.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),MEDIUM,,,Coverage confirmation requires human cross-check against A2 inventory.,Yes
182f6a33-a2e4-400e-ab12-2eb0994a061e,E1,prevention_mode_configured,Prevention mode (not just detection) configured where possible?,select,True,,"[""Yes — prevention mode"", ""No — detection only"", ""Mixed""]",6,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the product is in active prevention mode (blocks threats) rather than detection-only mode.,,[],Configuration state confirmation (Yes/No/Status),AWS + Human,Mixed,MEDIUM,"Amazon GuardDuty, EC2","guardduty:GetDetector, ssm:GetInventory",AWS GuardDuty operates in detection mode; EPP/EDR prevention mode requires per-product verification.,Yes — prevention mode
db8a1309-40e0-435b-8ff7-d8372ac5462a,E1,alerts_forwarded_to_siem,Anti-malware alerts forwarded to SIEM per Control 6.4?,select,True,,"[""Yes"", ""No""]",7,,,,,2025v,2025-03-01T00:00:00Z,Confirm that anti-malware detection alerts are forwarded to the SIEM for centralised monitoring.,,[],Configuration state confirmation (Yes/No/Status),AWS + Human,Mixed,MEDIUM,"Amazon GuardDuty, CloudWatch, Security Hub","securityhub:GetFindings, guardduty:ListFindings — forwarding to SIEM",AWS Security Hub aggregates GuardDuty findings and forwards to SIEM via EventBridge.,Yes
46ee8b77-4bf5-4783-98d4-e4f9e0e3acb6,E1,scan_exclusions_risk_assessed,"Any scan exclusions? If so, risk assessed and documented?",select,True,,"[""No exclusions"", ""Yes — all exclusions risk assessed"", ""Yes — exceptions not fully assessed""]",8,,,,,2025v,2025-03-01T00:00:00Z,"If any directories or file types are excluded from scanning, confirm each exclusion is risk-assessed and documented.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),MEDIUM,,,Exclusion risk assessments require human authorship.,No exclusions
083c41c7-5a59-4768-bd80-536077687e46,E1,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],9,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any anti-malware coverage gaps or pending improvements.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,Anti-malware deployed on all Windows systems. CrowdStrike Falcon covers both detection and prevention modes. No gaps. Next configuration review: Q3 2025.
9c0b4d5a-6045-40e2-bd8f-4824d6ddccf5,E2,evidence_document,SIEM / Centralised Logging Configuration Upload,file,False,,[],0,,,".pdf,.png,.jpg,.jpeg,.txt,.csv,.xlsx","Upload the relevant configuration export, screenshot, or policy document in PDF, Word, or image format.",2025v,2025-03-01T00:00:00Z,Upload SIEM or logging platform configuration and retention settings.,,[],Document/File Upload,AWS + Human,Mixed,HIGH,"Amazon CloudWatch, Security Hub, S3, CloudTrail","cloudwatch:DescribeLogGroups, cloudtrail:GetTrail, securityhub:GetEnabledStandards","AWS CloudWatch, CloudTrail, and Security Hub can auto-document logging configuration.",SIEM_Centralised_Logging_Config_v2025.pdf
8a52f6d4-de39-41a4-a10e-cc5212f9bb70,E2,siem_platform_name,SIEM / logging platform name and version,text,True,"e.g. Splunk Enterprise 9.2, Microsoft Sentinel, IBM QRadar, Elastic SIEM, ArcSight",[],1,,,,,2025v,2025-03-01T00:00:00Z,"State the SIEM/logging platform name and version (e.g., Splunk Enterprise 9.x, IBM QRadar, Microsoft Sentinel, AWS Security Hub).",,[],Short text / identifier / value,AWS,Automated (AWS),HIGH,"Amazon Security Hub, CloudWatch","securityhub:GetEnabledStandards, cloudwatch:DescribeLogGroups",AWS can auto-discover the Security Hub and CloudWatch configuration.,Splunk Enterprise Security v9.2 — on-premises deployment within SWIFT management segment
37ca9ec6-7a4f-4194-a2b7-983d5545d3f9,E2,all_systems_forwarding_logs,All in-scope systems forwarding logs to SIEM?,select,True,,"[""Yes"", ""No"", ""Partial""]",2,,,,,2025v,2025-03-01T00:00:00Z,Confirm that all A2 inventory systems are forwarding logs to the SIEM.,,[],Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"Amazon CloudWatch, CloudTrail, VPC Flow Logs","cloudwatch:DescribeLogGroups, cloudtrail:GetTrail, ec2:DescribeFlowLogs",AWS CloudWatch Logs and CloudTrail can confirm log forwarding from all managed instances.,Yes
e392c016-7bfd-4bd8-bc7f-9df814afe967,E2,systems_not_onboarded,Systems NOT yet forwarding logs — with explanation,textarea,False,e.g. Remediation in progress; target completion 2026-06-30; owner: IT Security team.,[],3,,3.0,,,2025v,2025-03-01T00:00:00Z,List any systems not yet forwarding logs to the SIEM and provide an onboarding timeline.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Coverage gap justifications require human authorship.,"All 14 in-scope SWIFT zone systems are forwarding logs to Splunk Enterprise Security. No systems are excluded. Log forwarding monitored via Splunk ""log source silent"" alert (fires if any source is silent > 15 minutes)."
