id,evidence_item_id,question_key,label,question_type,required,placeholder,options,sort_order,control_id,rows,accept,upload_label,cscf_version,created_at,guide,show_when_question,show_when_values,evidence_required_raw,evidence_source,collection_method,aws_auto_level,aws_services,question_level_aws_sources,reason_rationale,gcs_auto_level,gcs_services,question_level_gcs_sources
9ea9bf4c-4cbc-4cde-b48b-37e225666cec,C7,all_tokens_inventoried,"All tokens inventoried with: token ID/serial, type, assigned person, status?",select,True,,"[""Yes"", ""No"", ""Partial""]",1,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that all hardware tokens, smart cards, and PED keys are inventoried with serial number, type, assigned user, and status.",,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),HIGH,"Amazon IAM, ACM","iam:ListMFADevices, acm:ListCertificates",AWS IAM can list virtual MFA devices; hardware token inventory requires manual cross-check.,HIGH,"Certificate Manager, IAM (SA Keys), Secret Manager",certificatemanager.certificates.list (parent=projects/PROJECT/locations/-) | iam.serviceAccountKeys.list (name=projects/PROJECT/serviceAccounts/-) | secretmanager.secrets.list
4be0b24b-44bd-4e12-92ee-52bc79d12e78,C7,token_types_used,Token types deployed in your environment,textarea,True,e.g. [Enter your response here — one or two sentences describing the relevant detail].,[],2,,3.0,,,2025v,2025-03-01T00:00:00Z,"List all token types in use (e.g., SWIFT hardware token, YubiKey, smart card, Luna PED key).",,[],Free-text narrative / explanation,GCS + Human,Mixed (GCP + Human),HIGH,,,Token type inventory is an institutional operational record.,HIGH,"Certificate Manager, IAM (SA Keys), Secret Manager","Context data: Certificate Manager, IAM (SA Keys), Secret Manager"
0393b199-ecce-478a-8227-586ae49666dd,C7,annual_review_date,Last annual token assignment review date,date,True,YYYY-MM-DD,[],3,,,,,2025v,2025-03-01T00:00:00Z,Enter the date the token assignment inventory was last reviewed — annual review is required.,,[],Date confirmation,GCS + Human,Mixed (GCP + Human),HIGH,,,Review dates are institutional compliance records.,HIGH,"Certificate Manager, IAM (SA Keys), Secret Manager",Timestamp metadata: certificatemanager.certificates.list (parent=projects/PROJECT/locations/-)
76f93088-d689-4519-ad28-7f33e93cbe98,C7,annual_review_findings,Annual review findings and actions taken,textarea,True,e.g. [Enter your response here — one or two sentences describing the relevant detail].,[],4,,3.0,,,2025v,2025-03-01T00:00:00Z,"Describe the findings from the last token review — tokens recalled, reassigned, or removed.",,[],Free-text narrative / explanation,GCS + Human,Mixed (GCP + Human),HIGH,,,Review findings are institutional compliance records.,HIGH,"Certificate Manager, IAM (SA Keys), Secret Manager","Context data: Certificate Manager, IAM (SA Keys), Secret Manager"
8ef9c553-5f81-43d3-aeb0-b9bc9d5869af,C7,revocation_process_documented,Token revocation process documented and executed when access is no longer required?,select,True,,"[""Yes"", ""No""]",5,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the token revocation procedure is documented and that revocation is executed when access is no longer needed.,,[],Configuration state confirmation (Yes/No/Status),GCS,Automated (GCP),HIGH,,,Token revocation process is an institutional governance record.,HIGH,"Certificate Manager, IAM (SA Keys), Secret Manager",certificatemanager.certificates.list (parent=projects/PROJECT/locations/-) | iam.serviceAccountKeys.list (name=projects/PROJECT/serviceAccounts/-) | secretmanager.secrets.list
21cd9df6-367f-429f-93eb-ad9d607ef642,C7,token_supervision_policy,Token supervision policy — not left plugged in unattended?,select,True,,"[""Yes"", ""No""]",6,,,,,2025v,2025-03-01T00:00:00Z,Confirm that policy requires tokens to be removed when not in use — not left plugged into systems unattended.,,[],Configuration state confirmation (Yes/No/Status),GCS,Automated (GCP),HIGH,,,Token supervision policy is an institutional governance record.,HIGH,"Certificate Manager, IAM (SA Keys), Secret Manager",certificatemanager.certificates.list (parent=projects/PROJECT/locations/-) | iam.serviceAccountKeys.list (name=projects/PROJECT/serviceAccounts/-) | secretmanager.secrets.list
c4c46d5a-5a37-4023-998f-3d3f2b2d5f34,C7,ped_key_management,"PED key management: stored in safe, access tracked, PIN changed when staff leaves?",select,False,,"[""Yes"", ""No"", ""Not applicable — no PED keys""]",7,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that PED keys are stored in a safe, access to the safe is tracked, and PINs are changed when responsible staff leave.",,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),HIGH,Amazon KMS,"kms:ListKeys, kms:DescribeKey",AWS KMS can describe key custodian configuration; PED key safe storage requires on-premises verification.,HIGH,"Certificate Manager, IAM (SA Keys), Secret Manager",certificatemanager.certificates.list (parent=projects/PROJECT/locations/-) | iam.serviceAccountKeys.list (name=projects/PROJECT/serviceAccounts/-) | secretmanager.secrets.list
3c3d2e87-401f-41c6-a154-5079b6730106,C8,evidence_document,Credential Storage Evidence Upload,file,False,,[],0,,,".pdf,.png,.jpg,.jpeg,.txt,.csv,.xlsx","Upload the relevant configuration export, screenshot, or policy document in PDF, Word, or image format.",2025v,2025-03-01T00:00:00Z,Upload credential storage configuration screenshots or vault management exports.,,[],Document/File Upload,"AWS + Human, GCS + Human",Mixed (Multi-Cloud + Human),HIGH,"Amazon Secrets Manager, KMS, SSM Parameter Store","secretsmanager:ListSecrets, kms:ListKeys, ssm:DescribeParameters",AWS Secrets Manager and KMS can confirm encrypted credential storage in cloud environments.,HIGH,"Secret Manager, Cloud KMS, Security Command Center","Supporting config data: Secret Manager, Cloud KMS, Security Command Center"
bbda89be-3f0c-413c-b610-a85aab562c27,C8,storage_method,Primary credential storage method,select,True,,"[""Encrypted digital vault (Secrets Manager / CyberArk / HashiCorp)"", ""Physical safe with tamper-evident envelopes"", ""Combination of both""]",1,,,,,2025v,2025-03-01T00:00:00Z,Select the primary method used to store privileged credentials — encrypted vault or physical safe.,,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),HIGH,"Amazon Secrets Manager, KMS, SSM Parameter Store","secretsmanager:ListSecrets, kms:DescribeKey",AWS Secrets Manager and KMS confirm encrypted vault storage; physical safe requires manual verification.,HIGH,"Secret Manager, Cloud KMS, Security Command Center",cloudasset.assets.searchAllResources (assetType=secretmanager.googleapis.com/Secret) | secretmanager.secrets.getIamPolicy | cloudkms.cryptoKeys.list (parent=projects/PROJECT/locations/global/keyRings/-)
7d45f734-0514-4814-b362-65679efa796b,C8,encryption_at_rest,Credentials encrypted at rest (no plain text)?,select,True,,"[""Yes — AES-256 or equivalent"", ""No — non-compliant""]",2,,,,,2025v,2025-03-01T00:00:00Z,Confirm that all stored credentials are encrypted at rest using AES-256 or equivalent — no plain-text storage.,,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),HIGH,"Amazon Secrets Manager, KMS, S3","secretsmanager:DescribeSecret, kms:DescribeKey — encryption key configuration",AWS KMS and Secrets Manager can confirm encryption-at-rest status.,HIGH,"Secret Manager, Cloud KMS, Security Command Center",cloudasset.assets.searchAllResources (assetType=secretmanager.googleapis.com/Secret) | secretmanager.secrets.getIamPolicy | cloudkms.cryptoKeys.list (parent=projects/PROJECT/locations/global/keyRings/-)
cc9d8c04-e13c-4c6a-9626-2ab91d0ce401,D1,source_validation_required,Source validation and integrity checking before applying patches?,select,True,,"[""Yes"", ""No""]",4,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the policy requires verifying the legitimacy of the patch source and checksum validation before applying.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Source validation policy is an institutional governance record.,NONE,,
64a660c6-a2a0-42b9-9275-549f5898e3b5,C8,access_logged,All access to credential repository logged per Control 6.4?,select,True,,"[""Yes"", ""No"", ""Partial""]",3,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that every access to the credential repository is logged with timestamp, user identity, and action performed.",,[],Configuration state confirmation (Yes/No/Status),GCS,Automated (GCP),HIGH,"Amazon CloudTrail, Secrets Manager",cloudtrail:LookupEvents — secretsmanager:GetSecretValue events,AWS CloudTrail logs all Secrets Manager access events automatically.,HIGH,"Secret Manager, Cloud KMS, Security Command Center",cloudasset.assets.searchAllResources (assetType=secretmanager.googleapis.com/Secret) | secretmanager.secrets.getIamPolicy | cloudkms.cryptoKeys.list (parent=projects/PROJECT/locations/global/keyRings/-)
c8d82de7-b526-413d-a8d7-4eab9f0bdcc7,C8,authenticated_access,Authenticated access required to access credential repository?,select,True,,"[""Yes — MFA enforced"", ""Yes — password only"", ""No — unauthenticated access possible""]",4,,,,,2025v,2025-03-01T00:00:00Z,Confirm that accessing the credential store requires authentication — MFA preferred.,,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),HIGH,"Amazon IAM, Secrets Manager, KMS","iam:SimulatePrincipalPolicy, secretsmanager:GetResourcePolicy",AWS IAM and resource policies on Secrets Manager can confirm authenticated access enforcement.,HIGH,"Secret Manager, Cloud KMS, Security Command Center",cloudasset.assets.searchAllResources (assetType=secretmanager.googleapis.com/Secret) | secretmanager.secrets.getIamPolicy | cloudkms.cryptoKeys.list (parent=projects/PROJECT/locations/global/keyRings/-)
d81a27f7-83df-42cb-99a4-ffad7133ae19,C8,no_hardcoded_passwords,"No passwords hardcoded in scripts, code, or operational documents?",select,True,,"[""Yes — confirmed clean"", ""No — findings under remediation""]",5,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that scripts, configuration files, and operational documents contain no hardcoded passwords.",,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),HIGH,"Amazon CodeGuru, Macie, Inspector2","codeguru-reviewer:ListRecommendations, macie2:GetFindings — credential detection",AWS CodeGuru and Macie can detect hardcoded secrets in code repositories and S3 buckets.,HIGH,"Secret Manager, Cloud KMS, Security Command Center",cloudasset.assets.searchAllResources (assetType=secretmanager.googleapis.com/Secret) | secretmanager.secrets.getIamPolicy | cloudkms.cryptoKeys.list (parent=projects/PROJECT/locations/global/keyRings/-)
4d28ed5b-9809-490b-8999-6b36f1a1ce0d,C8,swiftnet_o2m_passwords,SwiftNet O2M (swift.com) account passwords stored securely per policy?,select,True,,"[""Yes"", ""No"", ""Not applicable""]",6,,,,,2025v,2025-03-01T00:00:00Z,Confirm that SwiftNet O2M on swift.com account passwords are stored in the secure credential repository.,,[],Configuration state confirmation (Yes/No/Status),GCS,Automated (GCP),HIGH,,,SwiftNet O2M is explicitly named in Control 5.4 scope in v2025. No AWS automation available for swift.com accounts.,HIGH,"Secret Manager, Cloud KMS, Security Command Center",cloudasset.assets.searchAllResources (assetType=secretmanager.googleapis.com/Secret) | secretmanager.secrets.getIamPolicy | cloudkms.cryptoKeys.list (parent=projects/PROJECT/locations/global/keyRings/-)
e9f205aa-cc35-4a43-afb1-a628bc1cd09a,C8,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],7,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any credential storage gaps or pending improvements.,,[],Free-text narrative / explanation,GCS + Human,Mixed (GCP + Human),NONE,,,Gap documentation is an institutional record.,HIGH,"Secret Manager, Cloud KMS, Security Command Center","Context data: Secret Manager, Cloud KMS, Security Command Center"
cfa6ff1c-95aa-4f7a-8503-ceebbe95cddb,C9,evidence_document,Personnel Vetting Process Document Upload (Advisory — Control 5.3A),file,False,,[],0,,,".pdf,.docx,.txt",Upload the personnel vetting process document (PDF or Word). Advisory — optional but recommended.,2025v,2025-03-01T00:00:00Z,Upload the personnel screening process document. Control 5.3A is advisory in v2025.,,[],Document/File Upload,Human,Manual (Human),NONE,,,Personnel vetting is advisory under Control 5.3A in v2025.,NONE,,
0047c740-433c-43af-b1af-c40aa6efd4d2,C9,screening_process_documented,Personnel screening process documented?,select,False,,"[""Yes"", ""No"", ""In progress""]",1,,,,,2025v,2025-03-01T00:00:00Z,Advisory. Confirm that a personnel screening policy is documented covering all staff with access to SWIFT systems.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Personnel screening documentation is advisory in v2025 (Control 5.3A).,NONE,,
d96e063e-1fdb-43b1-8373-c007a76f17e9,C9,initial_screening_checks,Initial screening verifications performed (describe),textarea,False,e.g. [Enter your response here — one or two sentences describing the relevant detail].,[],2,,3.0,,,2025v,2025-03-01T00:00:00Z,"Advisory. List the types of pre-employment checks performed (identity verification, criminal record check, employment history).",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Screening check types are advisory institutional records.,NONE,,
bd266510-bede-4410-8758-ec7cf1671b7a,C9,periodic_rescreening_cycle,Periodic re-screening cycle,text,False,"e.g. Every 3 years for all SWIFT staff, every 5 years maximum per CSCF requirement",[],3,,,,,2025v,2025-03-01T00:00:00Z,"Advisory. State the re-screening frequency for existing staff with SWIFT access (e.g., every 3 years for privileged users).",,[],Short text / identifier / value,Human,Manual (Human),NONE,,,Re-screening frequency is an advisory institutional record.,NONE,,
b322a509-e66f-4d33-a51a-3305580ee991,C9,records_maintained,"Screening records maintained with: screening date, type, result, next due date?",select,False,,"[""Yes"", ""No"", ""Partial""]",4,,,,,2025v,2025-03-01T00:00:00Z,"Advisory. Confirm that screening records are retained with date, check type, outcome, and next due date.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Record retention is an advisory institutional compliance decision.,NONE,,
ef3441e7-de34-4d78-bfa5-e2c6c9feae7d,C9,third_party_screening,Third-party contractual screening obligations documented?,select,False,,"[""Yes"", ""No"", ""Not applicable""]",5,,,,,2025v,2025-03-01T00:00:00Z,Advisory. Confirm that vendor contracts include a clause requiring equivalent personnel screening for staff with SWIFT access.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Third-party screening obligation is an advisory contractual record.,NONE,,
2fa217aa-ac9c-43e6-a3c5-036998158428,C9,legal_compliance,Compliance with applicable local laws and regulations confirmed?,select,False,,"[""Yes"", ""No"", ""Under review""]",6,,,,,2025v,2025-03-01T00:00:00Z,Advisory. Confirm that the screening process has been reviewed against local employment and data protection laws.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Legal compliance review for screening is an advisory institutional record.,NONE,,
592ebc41-f0f3-4874-a998-66bc90d7ceaf,C9,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],7,,4.0,,,2025v,2025-03-01T00:00:00Z,Advisory. Document any screening gaps or areas requiring improvement.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,NONE,,
e4789dc2-2b5d-43f7-9d97-1d57e090efbe,D1,evidence_document,Patch Management Policy Upload,file,False,,[],0,,,".pdf,.docx,.txt","Upload the patch management policy (PDF or Word). Must define criticality-based timelines, SWIFT mandatory update obligations, source validation, and lifecycle monitoring.",2025v,2025-03-01T00:00:00Z,Upload the patch management policy.,,[],Document/File Upload,Human,Manual (Human),NONE,,,Patch management policy is an institutional governance document.,NONE,,
eaa7c8af-7595-4ae0-a75c-afa29a7b4d69,D1,policy_version_date,Policy version / date,date,True,YYYY-MM-DD,[],1,,,,,2025v,2025-03-01T00:00:00Z,Enter the version date of the patch management policy — must be reviewed at least annually.,,[],Date confirmation,Human,Manual (Human),NONE,,,Policy dates are institutional governance records.,NONE,,
cef22269-b93e-4a73-b9da-232592a73cac,D1,criticality_based_timelines,Criticality-based patching timelines defined?,select,True,,"[""Yes"", ""No"", ""Partially defined""]",2,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that the policy defines timelines: Critical (CVSS 9.0+) ≤1 month, High (7.0–8.9) ≤3 months, Medium/Low user-defined.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Patching timeline policy is an institutional governance record.,NONE,,
f8ac0c4f-3c97-4cc8-9847-9188035b333f,D1,swift_mandatory_updates,SWIFT mandatory updates installation within vendor-specified deadline defined?,select,True,,"[""Yes"", ""No""]",3,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the policy defines a process to install SWIFT mandatory updates within the vendor-specified deadline.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,SWIFT mandatory update obligation is an institutional policy record.,NONE,,
b69dd5e2-f8b4-46be-8448-79cb59284fc7,D1,vendor_lifecycle_monitoring,Vendor support lifecycle monitoring — all software within active support window?,select,True,,"[""Yes"", ""No""]",5,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the policy includes a process to track vendor support lifecycles and flag end-of-support software.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Lifecycle monitoring policy is an institutional governance record.,NONE,,
69a533b8-c953-46ae-8a09-76aac05aa103,D1,emergency_patching_procedure,Emergency patching procedure for zero-day vulnerabilities defined?,select,True,,"[""Yes"", ""No""]",6,,,,,2025v,2025-03-01T00:00:00Z,Confirm that a procedure exists for zero-day emergency patching with an expedited approval and deployment process.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Emergency patching procedure is an institutional governance record.,NONE,,
bb1ca798-dc8a-4f76-a24a-8555ba777fa6,D1,testing_process,Testing process before production deployment defined?,select,True,,"[""Yes"", ""No"", ""Test on subset first""]",7,,,,,2025v,2025-03-01T00:00:00Z,Confirm that a test/staging environment is used to validate patches before production deployment.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Test process policy is an institutional governance record.,NONE,,
35625401-bcf1-43c6-aab2-ea94089c9d6d,D1,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],8,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any policy coverage gaps or areas requiring update.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,NONE,,
4319cc77-81bf-4d56-b5d5-2a2a6cec2e08,D2,evidence_document,Current Patch Level Report Upload,file,False,,[],0,,,".pdf,.png,.jpg,.jpeg,.txt,.csv,.xlsx",Upload the patch level report (PDF or spreadsheet). Must reflect all systems from the A2 inventory.,2025v,2025-03-01T00:00:00Z,Upload the current patch status report for all in-scope SWIFT systems.,,[],Document/File Upload,"AWS + Human, GCS + Human",Mixed (Multi-Cloud + Human),HIGH,"Amazon EC2, Systems Manager, Inspector2","ssm:DescribeInstancePatchStates, inspector2:ListFindings",AWS Systems Manager Patch Manager and Inspector2 can generate current patch level reports automatically.,HIGH,"OS Config (VM Manager), Security Command Center, Cloud Asset Inventory","Supporting config data: OS Config (VM Manager), Security Command Center, Cloud Asset Inventory"
bbb5e80a-d5af-4d51-b92c-33135d292aec,D2,report_date,Patch status report date,date,True,YYYY-MM-DD,[],1,,,,,2025v,2025-03-01T00:00:00Z,Enter the date of the patch status report — must be a recent snapshot reflecting current system state.,,[],Date confirmation,GCS + Human,Mixed (GCP + Human),HIGH,,,Report date is an institutional compliance record.,HIGH,"OS Config (VM Manager), Security Command Center, Cloud Asset Inventory",Timestamp metadata: osconfig.vulnerabilityReports.list (parent=projects/PROJECT/locations/ZONE/instances/-)
d97d6d40-990c-4e3c-9930-3dcda34ccb6c,D2,systems_covered,Systems covered in the patch report (confirm match with A2 inventory),textarea,True,"e.g. Item 1: [name, version, role]; Item 2: [name, version, role].",[],2,,3.0,,,2025v,2025-03-01T00:00:00Z,Confirm that all systems in the A2 inventory are reflected in the patch report — no gaps.,,[],Free-text narrative / explanation,GCS + Human,Mixed (GCP + Human),HIGH,,,Coverage confirmation requires human cross-check against the A2 inventory.,HIGH,"OS Config (VM Manager), Security Command Center, Cloud Asset Inventory","Context data: OS Config (VM Manager), Security Command Center, Cloud Asset Inventory"
471133b8-1744-4121-954c-c69245fd5dac,D2,critical_patches_outstanding,Any critical patches (CVSS 9.0+) outstanding?,select,True,,"[""No — all critical patches applied"", ""Yes — see outstanding patch details below""]",3,,,,,2025v,2025-03-01T00:00:00Z,Confirm whether any critical-severity patches (CVSS 9.0+) are outstanding — overdue patches are non-compliant.,,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),HIGH,"Amazon Inspector2, Systems Manager","inspector2:ListFindings (severity=CRITICAL), ssm:DescribeInstancePatchStates",AWS Inspector2 identifies critical CVEs; Systems Manager Patch Manager shows missing patches.,HIGH,"OS Config (VM Manager), Security Command Center, Cloud Asset Inventory",osconfig.vulnerabilityReports.list (parent=projects/PROJECT/locations/ZONE/instances/-) | osconfig.inventories.list (filter=instance scope) | cloudasset.assets.searchAllResources (assetType=compute.googleapis.com/Instance) — cross ref OS version
6f4323a1-b042-4a87-8b3c-7d514024985c,D2,all_software_in_support,All software and OS versions within active vendor support lifecycle?,select,True,,"[""Yes"", ""No — EOL systems in use""]",4,,,,,2025v,2025-03-01T00:00:00Z,Confirm that every software and OS version in scope is within the vendor active support lifecycle.,,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),HIGH,"Amazon EC2, Inspector2, Systems Manager",inspector2:ListFindings — end-of-life package checks,AWS Inspector2 flags end-of-life packages and operating systems.,HIGH,"OS Config (VM Manager), Security Command Center, Cloud Asset Inventory",osconfig.vulnerabilityReports.list (parent=projects/PROJECT/locations/ZONE/instances/-) | osconfig.inventories.list (filter=instance scope) | cloudasset.assets.searchAllResources (assetType=compute.googleapis.com/Instance) — cross ref OS version
50350ff0-743a-4c69-b7bc-01073d897a2b,D2,swift_mandatory_updates_status,SWIFT mandatory updates applied within deadline?,select,True,,"[""Yes — all applied within deadline"", ""No — exceptions with justification""]",5,,,,,2025v,2025-03-01T00:00:00Z,Confirm that all SWIFT mandatory updates have been applied before the vendor-specified deadline.,,[],Configuration state confirmation (Yes/No/Status),GCS,Automated (GCP),HIGH,,,SWIFT mandatory update status requires confirmation by the SWIFT administrator; no AWS automation available.,HIGH,"OS Config (VM Manager), Security Command Center, Cloud Asset Inventory",osconfig.vulnerabilityReports.list (parent=projects/PROJECT/locations/ZONE/instances/-) | osconfig.inventories.list (filter=instance scope) | cloudasset.assets.searchAllResources (assetType=compute.googleapis.com/Instance) — cross ref OS version
015b63e2-1330-4c4d-9dcf-351562c810c7,D2,outstanding_patch_details,Outstanding patches — list with reason,textarea,False,"e.g. Item 1: [name, version, role]; Item 2: [name, version, role].",[],6,,4.0,,,2025v,2025-03-01T00:00:00Z,"For any outstanding patches, provide the patch ID, severity, reason for delay, and planned remediation date.",,[],Free-text narrative / explanation,GCS + Human,Mixed (GCP + Human),HIGH,,,Outstanding patch justifications require human authorship.,HIGH,"OS Config (VM Manager), Security Command Center, Cloud Asset Inventory","Context data: OS Config (VM Manager), Security Command Center, Cloud Asset Inventory"
b031fe5c-6a24-48b8-a6c2-279eb62030df,D2,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],7,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any patch report coverage gaps or systems not yet assessed.,,[],Free-text narrative / explanation,GCS + Human,Mixed (GCP + Human),NONE,,,Gap documentation is an institutional record.,HIGH,"OS Config (VM Manager), Security Command Center, Cloud Asset Inventory","Context data: OS Config (VM Manager), Security Command Center, Cloud Asset Inventory"
57430d4b-6196-4eaf-a0e7-3402afa42f9a,D3,evidence_document,12-Month Patch Deployment Records Upload,file,False,,[],0,,,".pdf,.png,.jpg,.jpeg,.txt,.csv,.xlsx",Upload patch deployment records (PDF or spreadsheet). Must cover at least 12 months.,2025v,2025-03-01T00:00:00Z,Upload patch deployment records for the last 12 months.,,[],Document/File Upload,"AWS + Human, GCS + Human",Mixed (Multi-Cloud + Human),HIGH,"Amazon EC2, Systems Manager, CloudTrail","ssm:ListCommandInvocations, cloudtrail:LookupEvents — patching events",AWS Systems Manager Patch Manager logs all patch deployment events with timestamps.,HIGH,"OS Config (VM Manager), Cloud Audit Logs","Supporting config data: OS Config (VM Manager), Cloud Audit Logs"
2c1cf63b-cf54-4a80-b164-b9829e4ecc5c,D3,records_period_covered,Period covered by the patch deployment records,text,True,e.g. March 2025 — March 2026 (12 months),[],1,,,,,2025v,2025-03-01T00:00:00Z,State the period covered by the patch deployment records (minimum: last 12 months).,,[],Short text / identifier / value,GCS,Automated (GCP),HIGH,,,Period coverage is an institutional compliance record.,HIGH,"OS Config (VM Manager), Cloud Audit Logs","osconfig.patchJobs.list (parent=projects/PROJECT_ID, filter=createTime>12 months ago) | osconfig.patchJobInstanceDetails.list (parent=projects/PROJECT/patchJobs/JOB_ID) | osconfig.patchDeployments.list (parent=projects/PROJECT_ID)"
8fce43a9-6117-4c12-8eca-58e9cbc23e3b,D3,critical_patch_compliance,Critical patches (CVSS 9.0+) deployed within 1-month SLA?,select,True,,"[""Yes — all within SLA"", ""No — exceptions documented""]",2,,,,,2025v,2025-03-01T00:00:00Z,Confirm that critical-severity patches were deployed within the 1-month SLA — provide deployment dates.,,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),HIGH,"Amazon Inspector2, Systems Manager","ssm:ListCommandInvocations, inspector2:ListFindings — patch deployment timestamps vs. CVE publish date",AWS Systems Manager logs patch deployment dates; Inspector2 provides CVE discovery dates for SLA calculation.,HIGH,"OS Config (VM Manager), Cloud Audit Logs","osconfig.patchJobs.list (parent=projects/PROJECT_ID, filter=createTime>12 months ago) | osconfig.patchJobInstanceDetails.list (parent=projects/PROJECT/patchJobs/JOB_ID) | osconfig.patchDeployments.list (parent=projects/PROJECT_ID)"
8bc4ece1-8b05-4018-b007-bcab2af15209,D3,source_validation_recorded,Source validation recorded per deployment?,select,True,,"[""Yes"", ""No"", ""Partial""]",3,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the source legitimacy and checksum were verified and recorded for each patch deployment.,,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),HIGH,"Amazon Systems Manager, S3",ssm:GetDocument — patch baseline source configuration,AWS Systems Manager patch baselines can enforce approved patch sources; individual validation records require human logging.,HIGH,"OS Config (VM Manager), Cloud Audit Logs","osconfig.patchJobs.list (parent=projects/PROJECT_ID, filter=createTime>12 months ago) | osconfig.patchJobInstanceDetails.list (parent=projects/PROJECT/patchJobs/JOB_ID) | osconfig.patchDeployments.list (parent=projects/PROJECT_ID)"
9b8f9b50-d297-4ffc-90e6-25020117e821,E2,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],9,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any logging coverage gaps or pending SIEM onboarding.,,[],Free-text narrative / explanation,GCS + Human,Mixed (GCP + Human),NONE,,,Gap documentation is an institutional record.,HIGH,"Cloud Logging, Cloud Audit Logs, VPC Flow Logs, Cloud Storage","Context data: Cloud Logging, Cloud Audit Logs, VPC Flow Logs, Cloud Storage"
e1d9db43-eb18-4474-badd-5beb9026908b,D3,post_deployment_verification,Post-deployment verification documented?,select,True,,"[""Yes"", ""No""]",4,,,,,2025v,2025-03-01T00:00:00Z,Confirm that successful installation was verified after each patch deployment and recorded.,,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),HIGH,"Amazon Systems Manager, Inspector2","ssm:DescribeInstancePatchStates, inspector2:ListFindings",AWS Systems Manager provides post-patch compliance status per instance.,HIGH,"OS Config (VM Manager), Cloud Audit Logs","osconfig.patchJobs.list (parent=projects/PROJECT_ID, filter=createTime>12 months ago) | osconfig.patchJobInstanceDetails.list (parent=projects/PROJECT/patchJobs/JOB_ID) | osconfig.patchDeployments.list (parent=projects/PROJECT_ID)"
